Entry	Entry name	Gene names
Q8TC07	TBC15_HUMAN	TBC1D15
A8K8E1	A8K8E1_HUMAN	TBC1D15 hCG_25175
C9JA93	C9JA93_HUMAN	TBC1D15
F8VV61	F8VV61_HUMAN	TBC1D15
F8WAX5	F8WAX5_HUMAN	TBC1D15
F8WCB5	F8WCB5_HUMAN	TBC1D15
F8WDJ1	F8WDJ1_HUMAN	TBC1D15
F8WF35	F8WF35_HUMAN	TBC1D15
Q8TBP0	TBC16_HUMAN	TBC1D16
I3L0U9	I3L0U9_HUMAN	TBC1D16
I3L0V9	I3L0V9_HUMAN	TBC1D16
I3L235	I3L235_HUMAN	TBC1D16
I3L4T6	I3L4T6_HUMAN	TBC1D16
I3L4U4	I3L4U4_HUMAN	TBC1D16
Q9BYX2	TBD2A_HUMAN	TBC1D2 PARIS1 PP8997 TBC1D2A
A0A024R166	A0A024R166_HUMAN	TBC1D2 hCG_29947
Q8IYX1	TBC21_HUMAN	TBC1D21 MGCRABGAP
H3BTA9	H3BTA9_HUMAN	TBC1D21
L0R6Q7	L0R6Q7_HUMAN	TBC1D21
Q9NU19	TB22B_HUMAN	TBC1D22B C6orf197
Q9UPU7	TBD2B_HUMAN	TBC1D2B KIAA1055
B2RTQ2	B2RTQ2_HUMAN	TBC1D2B hCG_38935
B7ZMF1	B7ZMF1_HUMAN	TBC1D2B
B9A6J8	B9A6J8_HUMAN	TBC1D2B
C9JW56	C9JW56_HUMAN	TBC1D2B
H0YL97	H0YL97_HUMAN	TBC1D2B
Q8IZP1	TBC3A_HUMAN	TBC1D3 PRC17 TBC1D3A
Q96NH3	BROMI_HUMAN	TBC1D32 BROMI C6orf170 C6orf171
A2A304	A2A304_HUMAN	TBC1D32
H0YBP0	H0YBP0_HUMAN	TBC1D32
P0C7X1	TBC3H_HUMAN	TBC1D3H
B9A6J9	TBC3L_HUMAN	TBC1D3L
A0A0G2JP35	A0A0G2JP35_HUMAN	TBC1D3L
O60343	TBCD4_HUMAN	TBC1D4 AS160 KIAA0603
A0A024R637	A0A024R637_HUMAN	TBC1D4 hCG_28174
A0A3B3IRT3	A0A3B3IRT3_HUMAN	TBC1D4
Q5JU47	Q5JU47_HUMAN	TBC1D4
Q92609	TBCD5_HUMAN	TBC1D5 KIAA0210
A0A024R2H0	A0A024R2H0_HUMAN	TBC1D5 hCG_2042983
A0A024R2J9	A0A024R2J9_HUMAN	TBC1D5 hCG_2042983
B9A6K1	B9A6K1_HUMAN	TBC1D5
C9J397	C9J397_HUMAN	TBC1D5
C9J3F6	C9J3F6_HUMAN	TBC1D5
C9JDR8	C9JDR8_HUMAN	TBC1D5
C9JED7	C9JED7_HUMAN	TBC1D5
C9JIU4	C9JIU4_HUMAN	TBC1D5
C9JMP7	C9JMP7_HUMAN	TBC1D5
C9JNM0	C9JNM0_HUMAN	TBC1D5
C9JW04	C9JW04_HUMAN	TBC1D5
C9JWX0	C9JWX0_HUMAN	TBC1D5
C9K0P2	C9K0P2_HUMAN	TBC1D5
F2Z3C3	F2Z3C3_HUMAN	TBC1D5
F2Z3I5	F2Z3I5_HUMAN	TBC1D5
O95759	TBCD8_HUMAN	TBC1D8 VRP
J3KQ40	J3KQ40_HUMAN	TBC1D8
Q9BTW9	TBCD_HUMAN	TBCD KIAA0988 SSD1 TFCD PP1096
A0A0J9YVR1	A0A0J9YVR1_HUMAN	TBCD
A0A0J9YVU1	A0A0J9YVU1_HUMAN	TBCD
A0A0J9YWI5	A0A0J9YWI5_HUMAN	TBCD
A0A0J9YXU4	A0A0J9YXU4_HUMAN	TBCD
A0A0J9YY08	A0A0J9YY08_HUMAN	TBCD
A0A0J9YYG2	A0A0J9YYG2_HUMAN	TBCD
A0A1J1DRW2	A0A1J1DRW2_HUMAN	TBCD
A0A804HHW7	A0A804HHW7_HUMAN	TBCD
A0A804HI02	A0A804HI02_HUMAN	TBCD
A0A804HI57	A0A804HI57_HUMAN	TBCD
A0A804HIC0	A0A804HIC0_HUMAN	TBCD
A0A804HIN6	A0A804HIN6_HUMAN	TBCD
A0A804HIU1	A0A804HIU1_HUMAN	TBCD
A0A804HJ32	A0A804HJ32_HUMAN	TBCD
A0A804HJ57	A0A804HJ57_HUMAN	TBCD
A0A804HJ99	A0A804HJ99_HUMAN	TBCD
A0A804HJL5	A0A804HJL5_HUMAN	TBCD
A0A804HJU6	A0A804HJU6_HUMAN	TBCD
A0A804HJY5	A0A804HJY5_HUMAN	TBCD
A0A804HK36	A0A804HK36_HUMAN	TBCD
A0A804HKB9	A0A804HKB9_HUMAN	TBCD
A0A804HKT8	A0A804HKT8_HUMAN	TBCD
A0A804HL21	A0A804HL21_HUMAN	TBCD
A0A804HL62	A0A804HL62_HUMAN	TBCD
A0A804HLF8	A0A804HLF8_HUMAN	TBCD
A0A804HLI2	A0A804HLI2_HUMAN	TBCD
I3L0V3	I3L0V3_HUMAN	TBCD
I3L120	I3L120_HUMAN	TBCD
I3L131	I3L131_HUMAN	TBCD
I3L143	I3L143_HUMAN	TBCD
I3L163	I3L163_HUMAN	TBCD
I3L1L0	I3L1L0_HUMAN	TBCD
I3L1S3	I3L1S3_HUMAN	TBCD
I3L3H4	I3L3H4_HUMAN	TBCD
I3L439	I3L439_HUMAN	TBCD
I3L4D2	I3L4D2_HUMAN	TBCD
I6L959	I6L959_HUMAN	TBCD
J3KR97	J3KR97_HUMAN	TBCD
A7MCY6	TBKB1_HUMAN	TBKBP1 KIAA0775 SINTBAD
D3DTT5	D3DTT5_HUMAN	TBKBP1 hCG_1813987
F5H1U4	F5H1U4_HUMAN	TBKBP1
J3KS71	J3KS71_HUMAN	TBKBP1
Q6SJ96	TBPL2_HUMAN	TBPL2 TBP2 TRF3
G3V454	G3V454_HUMAN	TBPL2
A6NFQ2	TCAF2_HUMAN	TCAF2 FAM115C FAM139A
Q8N1I1	Q8N1I1_HUMAN	TCAF2
P23193	TCEA1_HUMAN	TCEA1 GTF2S TFIIS
A0A1W2PPV7	A0A1W2PPV7_HUMAN	TCEA1
A0A1W2PPZ5	A0A1W2PPZ5_HUMAN	TCEA1
A0A1W2PRL9	A0A1W2PRL9_HUMAN	TCEA1
A0A1W2PS15	A0A1W2PS15_HUMAN	TCEA1
B7Z4S1	B7Z4S1_HUMAN	TCEA1
E5RFI1	E5RFI1_HUMAN	TCEA1
E5RIS7	E5RIS7_HUMAN	TCEA1
E5RJ93	E5RJ93_HUMAN	TCEA1
E5RK46	E5RK46_HUMAN	TCEA1
Q15560	TCEA2_HUMAN	TCEA2
A0A0A0MT58	A0A0A0MT58_HUMAN	TCEA2
Q5JRI7	Q5JRI7_HUMAN	TCEA2
Q5JRI8	Q5JRI8_HUMAN	TCEA2
Q5ZEZ5	Q5ZEZ5_HUMAN	TCEA2
Q6IB64	Q6IB64_HUMAN	TCEA2 hCG_2021465
Q86VL0	Q86VL0_HUMAN	TCEA2 hCG_2021465
Q99081	HTF4_HUMAN	TCF12 BHLHB20 HEB HTF4
A0A024R5T1	A0A024R5T1_HUMAN	TCF12 hCG_40686
A0A024R5Z0	A0A024R5Z0_HUMAN	TCF12 hCG_40686
B4DGI9	B4DGI9_HUMAN	TCF12
B4DZP2	B4DZP2_HUMAN	TCF12
F5GY10	F5GY10_HUMAN	TCF12
H0YML2	H0YML2_HUMAN	TCF12
H0YNP8	H0YNP8_HUMAN	TCF12
H0YNQ5	H0YNQ5_HUMAN	TCF12
H3BNF4	H3BNF4_HUMAN	TCF12
H3BRK2	H3BRK2_HUMAN	TCF12
Q9NQY1	Q9NQY1_HUMAN	TCF12
Q9NQY2	Q9NQY2_HUMAN	TCF12
Q9NQY3	Q9NQY3_HUMAN	TCF12
Q9NQY4	Q9NQY4_HUMAN	TCF12
Q9NQY5	Q9NQY5_HUMAN	TCF12
Q9NQY6	Q9NQY6_HUMAN	TCF12
Q9NQY7	Q9NQY7_HUMAN	TCF12
Q9NQY8	Q9NQY8_HUMAN	TCF12
Q9NQY9	Q9NQY9_HUMAN	TCF12
Q9BQ70	TCF25_HUMAN	TCF25 KIAA1049 NULP1 FKSG26
H3BMJ8	H3BMJ8_HUMAN	TCF25
H3BPU1	H3BPU1_HUMAN	TCF25
H3BQ53	H3BQ53_HUMAN	TCF25
H3BR53	H3BR53_HUMAN	TCF25
H3BRP4	H3BRP4_HUMAN	TCF25
H3BS87	H3BS87_HUMAN	TCF25
H3BSP8	H3BSP8_HUMAN	TCF25
H3BSS3	H3BSS3_HUMAN	TCF25
H3BTU3	H3BTU3_HUMAN	TCF25
Q9H384	Q9H384_HUMAN	TCF25
Q9H7D3	Q9H7D3_HUMAN	TCF25 NULP1 hCG_16354
P15923	TFE2_HUMAN	TCF3 BHLHB21 E2A ITF1
A0A0A0MRB7	A0A0A0MRB7_HUMAN	TCF3
A0A0A0MTS0	A0A0A0MTS0_HUMAN	TCF3
A0A494C1R3	A0A494C1R3_HUMAN	TCF3
K7EJN4	K7EJN4_HUMAN	TCF3
K7EK65	K7EK65_HUMAN	TCF3
K7EKB9	K7EKB9_HUMAN	TCF3
K7ELF3	K7ELF3_HUMAN	TCF3
K7EMM4	K7EMM4_HUMAN	TCF3
K7ENH8	K7ENH8_HUMAN	TCF3
K7ENI0	K7ENI0_HUMAN	TCF3
K7EPH6	K7EPH6_HUMAN	TCF3
K7EPS2	K7EPS2_HUMAN	TCF3
K7ERZ7	K7ERZ7_HUMAN	TCF3
L0R8G9	L0R8G9_HUMAN	TCF3
Q6PJU3	Q6PJU3_HUMAN	TCF3
U5LXR9	U5LXR9_HUMAN	TCF3
X6REB3	X6REB3_HUMAN	TCF3
P15884	ITF2_HUMAN	TCF4 BHLHB19 ITF2 SEF2
A0A024R2C0	A0A024R2C0_HUMAN	TCF4 hCG_1811800
A0A075B723	A0A075B723_HUMAN	TCF4
A0A0D9SEK1	A0A0D9SEK1_HUMAN	TCF4
A0A0D9SEX8	A0A0D9SEX8_HUMAN	TCF4
A0A0D9SEZ3	A0A0D9SEZ3_HUMAN	TCF4
A0A0D9SF18	A0A0D9SF18_HUMAN	TCF4
A0A0D9SF97	A0A0D9SF97_HUMAN	TCF4
A0A0D9SFU5	A0A0D9SFU5_HUMAN	TCF4
A0A0D9SFX5	A0A0D9SFX5_HUMAN	TCF4
A0A0D9SFZ1	A0A0D9SFZ1_HUMAN	TCF4
A0A0D9SG44	A0A0D9SG44_HUMAN	TCF4
A0A0D9SG55	A0A0D9SG55_HUMAN	TCF4
A0A0D9SG61	A0A0D9SG61_HUMAN	TCF4
A0A0D9SG78	A0A0D9SG78_HUMAN	TCF4
A0A0D9SGE4	A0A0D9SGE4_HUMAN	TCF4
A0A0D9SGE5	A0A0D9SGE5_HUMAN	TCF4
A0A0D9SGE7	A0A0D9SGE7_HUMAN	TCF4
A0A0D9SGH7	A0A0D9SGH7_HUMAN	TCF4
A0A0D9SGJ4	A0A0D9SGJ4_HUMAN	TCF4
A0A0E3D6N2	A0A0E3D6N2_HUMAN	TCF4
A0A1B0GTP2	A0A1B0GTP2_HUMAN	TCF4
A0A1B0GUT3	A0A1B0GUT3_HUMAN	TCF4
A0A1B0GV10	A0A1B0GV10_HUMAN	TCF4
A0A1B0GVB8	A0A1B0GVB8_HUMAN	TCF4
A0A1B0GVR6	A0A1B0GVR6_HUMAN	TCF4
A0A1B0GW91	A0A1B0GW91_HUMAN	TCF4
A0A1B0GWD5	A0A1B0GWD5_HUMAN	TCF4
A0A1B0GXH5	A0A1B0GXH5_HUMAN	TCF4
A0A6Q8PGE3	A0A6Q8PGE3_HUMAN	TCF4
E9PH57	E9PH57_HUMAN	TCF4 hCG_1811800
G0LNT1	G0LNT1_HUMAN	TCF4
G0LNT2	G0LNT2_HUMAN	TCF4
G0LNT3	G0LNT3_HUMAN	TCF4
G0LNT4	G0LNT4_HUMAN	TCF4
G0LNT5	G0LNT5_HUMAN	TCF4
G0LNT6	G0LNT6_HUMAN	TCF4
G0LNT7	G0LNT7_HUMAN	TCF4
G0LNT8	G0LNT8_HUMAN	TCF4
H3BMC8	H3BMC8_HUMAN	TCF4
H3BME8	H3BME8_HUMAN	TCF4
H3BML7	H3BML7_HUMAN	TCF4
H3BNI2	H3BNI2_HUMAN	TCF4
H3BNZ2	H3BNZ2_HUMAN	TCF4
H3BP59	H3BP59_HUMAN	TCF4
H3BPG3	H3BPG3_HUMAN	TCF4
H3BPJ7	H3BPJ7_HUMAN	TCF4
H3BRF7	H3BRF7_HUMAN	TCF4
H3BT24	H3BT24_HUMAN	TCF4
H3BT95	H3BT95_HUMAN	TCF4
H3BTC3	H3BTC3_HUMAN	TCF4
H3BTM9	H3BTM9_HUMAN	TCF4
H3BTP3	H3BTP3_HUMAN	TCF4
H3BTZ0	H3BTZ0_HUMAN	TCF4
H3BUQ3	H3BUQ3_HUMAN	TCF4
K7ESI6	K7ESI6_HUMAN	TCF4
P36402	TCF7_HUMAN	TCF7 TCF1
B7WNT5	B7WNT5_HUMAN	TCF7 hCG_16589
E5RG34	E5RG34_HUMAN	TCF7
E5RG75	E5RG75_HUMAN	TCF7
E5RGJ5	E5RGJ5_HUMAN	TCF7
E5RGQ1	E5RGQ1_HUMAN	TCF7
E5RHL1	E5RHL1_HUMAN	TCF7
E5RJ51	E5RJ51_HUMAN	TCF7
H0YAR8	H0YAR8_HUMAN	TCF7
H0YBC8	H0YBC8_HUMAN	TCF7
H0YBM1	H0YBM1_HUMAN	TCF7
H0YBP2	H0YBP2_HUMAN	TCF7
Q9HCS4	TF7L1_HUMAN	TCF7L1 TCF3
C9JPE3	C9JPE3_HUMAN	TCF7L1
Q53T87	Q53T87_HUMAN	TCF7L1
Q9NQB0	TF7L2_HUMAN	TCF7L2 TCF4
A0A0A0MTL7	A0A0A0MTL7_HUMAN	TCF7L2
A0A0D9SGH8	A0A0D9SGH8_HUMAN	TCF7L2
A0A1B0GU84	A0A1B0GU84_HUMAN	TCF7L2
A0A1B0GUV5	A0A1B0GUV5_HUMAN	TCF7L2
A0A1B0GVE1	A0A1B0GVE1_HUMAN	TCF7L2
A0A2Z5HTM8	A0A2Z5HTM8_HUMAN	TCF7L2
A0A2Z5HTN9	A0A2Z5HTN9_HUMAN	TCF7L2
B5BU30	B5BU30_HUMAN	TCF7L2
C6ZRJ6	C6ZRJ6_HUMAN	TCF7L2
C6ZRJ7	C6ZRJ7_HUMAN	TCF7L2
C6ZRK5	C6ZRK5_HUMAN	TCF7L2 hCG_40998
E2GH13	E2GH13_HUMAN	TCF7L2
E2GH15	E2GH15_HUMAN	TCF7L2
E2GH16	E2GH16_HUMAN	TCF7L2
E2GH18	E2GH18_HUMAN	TCF7L2
E2GH23	E2GH23_HUMAN	TCF7L2
E2GH26	E2GH26_HUMAN	TCF7L2
H0YEE5	H0YEE5_HUMAN	TCF7L2
Q5JRY3	Q5JRY3_HUMAN	TCF7L2
Q5JRY4	Q5JRY4_HUMAN	TCF7L2
Q5JRY5	Q5JRY5_HUMAN	TCF7L2
Q5VVR5	Q5VVR5_HUMAN	TCF7L2
Q5VVR7	Q5VVR7_HUMAN	TCF7L2
Q5VVR8	Q5VVR8_HUMAN	TCF7L2
Q6FHW4	Q6FHW4_HUMAN	TCF7L2 hCG_40998
Q9H7E2	TDRD3_HUMAN	TDRD3
A0A024QZE0	A0A024QZE0_HUMAN	TDRD3 hCG_32165
B1AMN9	B1AMN9_HUMAN	TDRD3
F2Z2Y2	F2Z2Y2_HUMAN	TDRD3
P28347	TEAD1_HUMAN	TEAD1 TCF13 TEF1
E9PKB7	E9PKB7_HUMAN	TEAD1
H0YCZ6	H0YCZ6_HUMAN	TEAD1
H0YE88	H0YE88_HUMAN	TEAD1
H0YEJ9	H0YEJ9_HUMAN	TEAD1
P42680	TEC_HUMAN	TEC PSCTK4
Q92570	NR4A3_HUMAN	NR4A3 CHN CSMF MINOR NOR1 TEC
D6RB05	D6RB05_HUMAN	TEC
D6RB75	D6RB75_HUMAN	TEC
Q14219	Q14219_HUMAN	tec
O15040	TCPR2_HUMAN	TECPR2 KIAA0297 KIAA0329
L8E8K7	L8E8K7_HUMAN	TECPR2
Q9NT68	TEN2_HUMAN	TENM2 KIAA1127 ODZ2 TNM2
F8VNQ3	F8VNQ3_HUMAN	TENM2
G3V106	G3V106_HUMAN	TENM2 hCG_38403
Q6N022	TEN4_HUMAN	TENM4 KIAA1302 ODZ4 TNM4
A0A0S2PZP6	A0A0S2PZP6_HUMAN	TENM4
E9PPG4	E9PPG4_HUMAN	TENM4
H0YCJ4	H0YCJ4_HUMAN	TENM4
H0YCW4	H0YCW4_HUMAN	TENM4
Q8NHR7	TERB2_HUMAN	TERB2 C15orf43
H0YKV2	H0YKV2_HUMAN	TERB2
H0YNH3	H0YNH3_HUMAN	TERB2
Q9UGI8	TES_HUMAN	TES
A4D0U5	A4D0U5_HUMAN	TES hCG_39086 tcag7.1
E0X098	E0X098_HUMAN	TES
F8W7T0	F8W7T0_HUMAN	TES
F8WDI4	F8WDI4_HUMAN	TES
H7BYK1	H7BYK1_HUMAN	TES
Q96S53	TESK2_HUMAN	TESK2
D3DPZ7	D3DPZ7_HUMAN	TESK2 hCG_2031997
Q8NA69	TEX45_HUMAN	TEX45 C19orf45
M0QY34	M0QY34_HUMAN	TEX45
M0QYK1	M0QYK1_HUMAN	TEX45
M0R096	M0R096_HUMAN	TEX45
M0R0L7	M0R0L7_HUMAN	TEX45
A0A1B0GUV7	TEX48_HUMAN	TEX48
A0A1B0GUM3	A0A1B0GUM3_HUMAN	TEX48
A0A1B0GTD5	TEX49_HUMAN	TEX49
A0A1B0GWC3	A0A1B0GWC3_HUMAN	TEX49
Q8N6V9	TEX9_HUMAN	TEX9
A0A0S2Z5Z9	A0A0S2Z5Z9_HUMAN	TEX9
A0A0S2Z669	A0A0S2Z669_HUMAN	TEX9
A0A0S2Z6S1	A0A0S2Z6S1_HUMAN	TEX9
H0YKG1	H0YKG1_HUMAN	TEX9
H0YLZ3	H0YLZ3_HUMAN	TEX9
H0YM20	H0YM20_HUMAN	TEX9
H0YND2	H0YND2_HUMAN	TEX9
H3BS88	H3BS88_HUMAN	TEX9
Q14188	TFDP2_HUMAN	TFDP2 DP2
C9J461	C9J461_HUMAN	TFDP2
C9J5D5	C9J5D5_HUMAN	TFDP2
C9J872	C9J872_HUMAN	TFDP2
C9J977	C9J977_HUMAN	TFDP2
C9JCY5	C9JCY5_HUMAN	TFDP2
C9JNB6	C9JNB6_HUMAN	TFDP2
C9JTZ9	C9JTZ9_HUMAN	TFDP2
F8WAY9	F8WAY9_HUMAN	TFDP2
H7C5C2	H7C5C2_HUMAN	TFDP2
R4GN09	R4GN09_HUMAN	TFDP2
P10646	TFPI1_HUMAN	TFPI LACI TFPI1
C9J103	C9J103_HUMAN	TFPI
C9JKV3	C9JKV3_HUMAN	TFPI
C9JP39	C9JP39_HUMAN	TFPI
C9JQ14	C9JQ14_HUMAN	TFPI
C9JT76	C9JT76_HUMAN	TFPI
P01266	THYG_HUMAN	TG
A0A3G5AJ89	A0A3G5AJ89_HUMAN	TG
A0A3Q9NB19	A0A3Q9NB19_HUMAN	TG
A0A411DFD1	A0A411DFD1_HUMAN	TG
A0A5P9KEK2	A0A5P9KEK2_HUMAN	TG
A0A5P9KIV3	A0A5P9KIV3_HUMAN	TG
A1L1A0	A1L1A0_HUMAN	TG
B2RU26	B2RU26_HUMAN	TG
E5RG33	E5RG33_HUMAN	TG
E7EVM0	E7EVM0_HUMAN	TG
H0YB42	H0YB42_HUMAN	TG
H0YBC5	H0YBC5_HUMAN	TG
H0YBJ2	H0YBJ2_HUMAN	TG
H0YBL4	H0YBL4_HUMAN	TG
H0YBQ6	H0YBQ6_HUMAN	TG
H0YBR7	H0YBR7_HUMAN	TG
H0YBY1	H0YBY1_HUMAN	TG
Q9NYM1	Q9NYM1_HUMAN	TG
P01135	TGFA_HUMAN	TGFA
E7EPT6	E7EPT6_HUMAN	TGFA
F8VNR3	F8VNR3_HUMAN	TGFA
F8WA74	F8WA74_HUMAN	TGFA
H0Y6S5	H0Y6S5_HUMAN	TGFA
Q15578	Q15578_HUMAN	TGFA hCG_40573
Q9UE87	Q9UE87_HUMAN	TGFA
Q9UQ91	Q9UQ91_HUMAN	TGFA
P10600	TGFB3_HUMAN	TGFB3
A0A6Q8PGK5	A0A6Q8PGK5_HUMAN	TGFB3
A5YM40	A5YM40_HUMAN	TGFB3 hCG_20489
Q6LDJ6	Q6LDJ6_HUMAN	TGFB3
Q6TV14	Q6TV14_HUMAN	TGFB3
Q6TV15	Q6TV15_HUMAN	TGFB3
Q6TV16	Q6TV16_HUMAN	TGFB3
P49221	TGM4_HUMAN	TGM4
B4YUQ1	B4YUQ1_HUMAN	TGM4
B4YUQ2	B4YUQ2_HUMAN	TGM4
B4YUQ3	B4YUQ3_HUMAN	TGM4
F8WCU8	F8WCU8_HUMAN	TGM4
O75320	O75320_HUMAN	TGM4
Q96RS0	TGS1_HUMAN	TGS1 HCA137 NCOA6IP PIMT
E5RJW7	E5RJW7_HUMAN	TGS1
Q6YHU6	THADA_HUMAN	THADA GITA KIAA1767
B5MC89	B5MC89_HUMAN	THADA
B6ZDE5	B6ZDE5_HUMAN	THADA
F5H3M9	F5H3M9_HUMAN	THADA
H0Y3V5	H0Y3V5_HUMAN	THADA
H7BYZ4	H7BYZ4_HUMAN	THADA
Q5T1C6	THEM4_HUMAN	THEM4 CTMP
E9PLJ7	E9PLJ7_HUMAN	THEM4
F6XC58	F6XC58_HUMAN	THEM4
Q8N1K5	THMS1_HUMAN	THEMIS C6orf190 C6orf207
A0A0D9SFD2	A0A0D9SFD2_HUMAN	THEMIS
A0A0G2JQP7	A0A0G2JQP7_HUMAN	THEMIS
X1WI26	X1WI26_HUMAN	THEMIS
P40225	TPO_HUMAN	THPO MGDF
A0A2R8Y734	A0A2R8Y734_HUMAN	THPO
A0A3B3ITS0	A0A3B3ITS0_HUMAN	THPO hCG_40497
F8W6L1	F8W6L1_HUMAN	THPO
Q5FBX4	Q5FBX4_HUMAN	THPO
Q5FBX6	Q5FBX6_HUMAN	THPO
Q5FBX8	Q5FBX8_HUMAN	THPO
P10828	THB_HUMAN	THRB ERBA2 NR1A2 THR1
A0A024R2I8	A0A024R2I8_HUMAN	THRB NR1A2 hCG_15525
A0A0C4DG57	A0A0C4DG57_HUMAN	THRB
A0A0R5RI69	A0A0R5RI69_HUMAN	THRB
A0A0R5RI71	A0A0R5RI71_HUMAN	THRB
A0A0R5RI75	A0A0R5RI75_HUMAN	THRB
A0A0R5RI99	A0A0R5RI99_HUMAN	THRB
A0A0R5RIB5	A0A0R5RIB5_HUMAN	THRB
A0A2R8YF24	A0A2R8YF24_HUMAN	THRB
C9JHC2	C9JHC2_HUMAN	THRB
C9JJM3	C9JJM3_HUMAN	THRB
C9JNQ4	C9JNQ4_HUMAN	THRB
C9JTN1	C9JTN1_HUMAN	THRB
C9JZS5	C9JZS5_HUMAN	THRB
E0XAW8	E0XAW8_HUMAN	THRB
J3KR21	J3KR21_HUMAN	THRB
W6JGS6	W6JGS6_HUMAN	THRB
Q6ZMP0	THSD4_HUMAN	THSD4 UNQ9334/PRO34005
A0A087X1T0	A0A087X1T0_HUMAN	THSD4
Q8IVF5	TIAM2_HUMAN	TIAM2 KIAA2016 STEF
E9PKT1	E9PKT1_HUMAN	TIAM2
E9PMZ8	E9PMZ8_HUMAN	TIAM2
F5H1M3	F5H1M3_HUMAN	TIAM2
F5H6R0	F5H6R0_HUMAN	TIAM2
F5H6W6	F5H6W6_HUMAN	TIAM2
H0YGV1	H0YGV1_HUMAN	TIAM2
H7C5V6	H7C5V6_HUMAN	TIAM2
Q86XR7	TCAM2_HUMAN	TICAM2 TIRAP3 TIRP TRAM
Q96H15	TIMD4_HUMAN	TIMD4 TIM4
B5MCV9	B5MCV9_HUMAN	TIMD4
Q9Y584	TIM22_HUMAN	TIMM22 TEX4 TIM22
Q9UDY2	ZO2_HUMAN	TJP2 X104 ZO2
A0A024R225	A0A024R225_HUMAN	TJP2 hCG_30538
A0A024R233	A0A024R233_HUMAN	TJP2 hCG_30538
A0A1B0GTW1	A0A1B0GTW1_HUMAN	TJP2
A0A3B3IRI3	A0A3B3IRI3_HUMAN	TJP2
A0A3B3IRV6	A0A3B3IRV6_HUMAN	TJP2
A0A3B3IS03	A0A3B3IS03_HUMAN	TJP2
A0A3B3ISF1	A0A3B3ISF1_HUMAN	TJP2
A0A3B3ISZ5	A0A3B3ISZ5_HUMAN	TJP2
A0A3B3IT83	A0A3B3IT83_HUMAN	TJP2
A0A3B3ITE1	A0A3B3ITE1_HUMAN	TJP2
A0A3B3IU26	A0A3B3IU26_HUMAN	TJP2
A0A3B3IU51	A0A3B3IU51_HUMAN	TJP2
B1AN86	B1AN86_HUMAN	TJP2
L8EAC1	L8EAC1_HUMAN	TJP2
U3KQJ2	U3KQJ2_HUMAN	TJP2
P51854	TKTL1_HUMAN	TKTL1 TKR TKT2
A2ID95	A2ID95_HUMAN	TKTL1 LL0XNC01-14B7.1-005
A2ID96	A2ID96_HUMAN	TKTL1 LL0XNC01-14B7.1-006
F8WF97	F8WF97_HUMAN	TKTL1
H0Y808	H0Y808_HUMAN	TKTL1
A0A1W2PR48	TLE7_HUMAN	TLE7
O43897	TLL1_HUMAN	TLL1 TLL
B7ZLW3	B7ZLW3_HUMAN	TLL1
D6RAK5	D6RAK5_HUMAN	TLL1
D6RBI6	D6RBI6_HUMAN	TLL1
D6RCE0	D6RCE0_HUMAN	TLL1
E9PD25	E9PD25_HUMAN	TLL1
Q9Y6L7	TLL2_HUMAN	TLL2 KIAA0932
Q9Y4G6	TLN2_HUMAN	TLN2 KIAA0320
A0A1B0GVU7	A0A1B0GVU7_HUMAN	TLN2
G1UI21	G1UI21_HUMAN	TLN2
H0YMT1	H0YMT1_HUMAN	TLN2
H0YN01	H0YN01_HUMAN	TLN2
O60602	TLR5_HUMAN	TLR5 TIL3
A0A2R8Y4Q2	A0A2R8Y4Q2_HUMAN	TLR5
A0A2R8Y7Z4	A0A2R8Y7Z4_HUMAN	TLR5
B1AZ06	B1AZ06_HUMAN	TLR5
B9VJ61	B9VJ61_HUMAN	TLR5
B9VJ65	B9VJ65_HUMAN	TLR5
B9VJ68	B9VJ68_HUMAN	TLR5
B9VJ69	B9VJ69_HUMAN	TLR5
B9VJ70	B9VJ70_HUMAN	TLR5
B9VJ72	B9VJ72_HUMAN	TLR5
B9VJ73	B9VJ73_HUMAN	TLR5
B9VJ75	B9VJ75_HUMAN	TLR5
B9VJ77	B9VJ77_HUMAN	TLR5
D1CS79	D1CS79_HUMAN	TLR5
D1CS82	D1CS82_HUMAN	TLR5
D1CS83	D1CS83_HUMAN	TLR5
D1CS84	D1CS84_HUMAN	TLR5
D1CS85	D1CS85_HUMAN	TLR5
D1CS87	D1CS87_HUMAN	TLR5
D1CS88	D1CS88_HUMAN	TLR5
D1CS89	D1CS89_HUMAN	TLR5
D1CS90	D1CS90_HUMAN	TLR5
Q53R12	T4S20_HUMAN	TM4SF20 UNQ518/PRO994
C9JES4	C9JES4_HUMAN	TM4SF20
Q7Z404	TMC4_HUMAN	TMC4
A0A024R4Q7	A0A024R4Q7_HUMAN	TMC4 hCG_20954
A0A087WT65	A0A087WT65_HUMAN	TMC4
A0A087WVI4	A0A087WVI4_HUMAN	TMC4
A0A087WXY6	A0A087WXY6_HUMAN	TMC4
A0A0G2JMM6	A0A0G2JMM6_HUMAN	TMC4
A0A0G2JMP8	A0A0G2JMP8_HUMAN	TMC4
A0A0G2JNC6	A0A0G2JNC6_HUMAN	TMC4
A0A0G2JP95	A0A0G2JP95_HUMAN	TMC4
A0A0G2JPL6	A0A0G2JPL6_HUMAN	TMC4
C9JFU4	C9JFU4_HUMAN	TMC4
